subclass,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok
200 PAG-ND-PCG Onecut1 Gaba,3.430162502413836,5.285730018416579,4.481314482379125,1.122160906166599,4.237758714748923,3.235932100814899,1.8790557087159212,3.520683889599245,2.121950789974903,0.0176575629174571,0.09947601313380797,2.3763569583749,4.441151653807567,0.711092962881252,1.193814186928167,6.409784258103426,2.6782480096595744,0.07926882516480377,6.643735311424096,6.074397335472904,4.76653725710933,1.265762231327818,1.500332655596899,0.0,1.273078552669826,3.9416587401155527,2.978937865824821,1.9565184948892438,6.616744703040599,2.6330285921450836,2.783318260706218,3.8226760045005106,4.80288155684615,1.7905853918976131,3.804179245385659,3.4189709391782013,3.9021028930239225,3.271035367817447,5.578021056967379,6.4903903342178415
201 PAG-RN Nkx2-2 Otx1 Gaba,3.1933877290607464,4.923197658769225,4.282223660036974,1.2744038538750464,3.5891338825778365,3.6119771291041016,1.8889320387762916,3.745952547287195,2.242142719230674,0.03118868836936641,0.2026493364938579,2.250886252346348,4.368144948885863,1.372889234596995,1.1126905747388218,6.238015624628697,2.6264400816461024,0.07587635496400323,6.925915435733552,5.87160350529095,3.5527821333770264,0.6047250095275711,1.4888158692683708,0.0,1.1037940262090566,3.977190411519065,2.69724004687191,2.150332991728777,6.630141507847146,1.9990759812390404,2.9901877899987674,3.6216706418079405,4.693960125863483,1.640347613658441,3.2662013665549585,3.825247147475582,2.973398966695315,3.208390732698341,5.419620526071772,6.4069420248442706
202 PRT Tcf7l2 Gaba,2.933528277687898,5.169712118765338,3.8098367543582694,1.0299501925612982,3.1518124559770984,3.0981904472301673,1.4008024197839797,2.9334663367997442,1.897053210936437,0.0051087612116048915,0.08876209143036765,1.8841246686116941,3.6174426438051546,0.9871154281698327,1.022015026035449,5.905512969352834,2.3791140379253117,0.04777225101999691,6.390831252516338,5.378494961678168,3.771542308294652,0.8107756330785861,1.1698993886731328,0.0,0.8611292589532774,3.602465803363668,2.158761698088948,1.6756566138713143,6.069323872952433,1.9828402364341622,2.3524827145595504,3.2602733487134885,4.119042465517393,1.5769919576367841,3.3233313381901395,3.3937666560120627,2.8048767089676847,2.6121294299413744,5.073346227626513,6.204385479680717
203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,2.8696265632058564,4.389550776011661,3.5403041742015056,0.9554515514564265,2.5730776114641802,2.891541251225962,1.3952488695084073,2.733311084648637,1.76692357879881,0.015589934513314377,0.11233823605433116,1.759991211952067,3.6122387577758244,0.8698345735405658,0.9993738256877907,5.459400226574906,2.181952605898582,0.05527058823403769,6.063166146272136,4.8260496854782104,2.847446608012536,0.6175944742300812,1.128482948547106,0.0,0.7388494652162289,3.1815509206341543,1.7139079319392456,1.706487635888535,5.971231126363713,1.5825002020140762,2.071924470652922,3.1865459618883816,3.8018048426335205,1.3283796098471157,3.0917982672973636,3.6084601110543937,2.6492233010937203,2.4806184646891234,4.774041083995704,5.734497711638181
204 SC Otx2 Gcnt4 Gaba,2.765751659640014,2.5737382003239224,2.7251258193295893,0.6554505139244109,2.4620700064312997,2.4169258675520022,1.0306471669075572,1.8011603956056839,1.2029271116588107,0.0,0.031801397736008104,1.304202167684047,3.318880233755443,0.36212204506038237,0.8070363618692376,5.838423948030214,1.728796313167999,0.03767507600968409,5.169230414633585,4.449558523631004,2.191413699890196,0.5853530502227282,0.5906537230410631,0.0,0.5413808491239216,2.3654953545124835,1.7899516392858792,0.8093768940469013,5.228693360987777,1.6640090569566115,1.906340966583679,2.5914465877080057,3.4487165332300784,1.0306374138386554,2.917969529923325,3.232064618567242,2.7903097831144295,1.9574993160700707,4.381996719073145,5.5883317090369555
205 SC-PAG Lef1 Emx2 Gaba,2.9309060637000695,4.590777427502013,3.8172918292057765,1.0013187124438208,2.905665387718231,3.147716712087062,1.3811871156222664,2.678284041852836,1.6111867807225169,0.013846998807426342,0.0922916634020509,2.0897020041110705,3.64315227445179,1.0282644116905528,0.9862781606510603,5.875938713870526,1.9234801991151111,0.024885725778795633,6.47676541682119,5.322336681699975,4.248907452734277,0.4988207481192701,1.0973071002254875,0.0,0.7923345104771782,3.561980804509114,2.145853601974675,1.8118242902060646,6.21423132988685,1.7601235711203402,2.4354296092072407,3.060114551128045,4.076371450605078,1.576508576753642,3.015709549661441,3.1753177733263764,2.637417244168891,2.54135340010652,4.890484433832252,5.905761035603839
206 SCm-PAG Cdh23 Gaba,3.0202329657699423,5.335157756917238,3.9191699276288854,1.0882201697470084,2.910502226818916,3.188449557094771,1.3288164653345966,2.8961262553219576,1.7085730654730895,0.008301696451366043,0.11435318116353313,1.9602834054984046,3.946052665977675,1.2299799489861263,0.9842391015520535,5.9247459068017845,2.171140557015833,0.04239320698148306,6.54735455793493,5.309170106446611,2.955755810764143,0.6474483549973923,1.3439975644806799,0.0,0.9563313248805666,3.4256299798553056,2.3293724719594886,1.6330212621412141,6.160490552363221,1.7947630432148616,2.4915892893540272,2.9188873032033915,4.1933655086401345,1.6284494439350212,3.0259997968832906,3.288470632652789,2.4569492860799373,2.552092005035267,4.964645439945458,6.009812879922469
207 SCs Dmbx1 Gaba,2.7016761869680685,4.0462412597958055,3.469406767819324,0.829556623783098,2.6078291561292564,2.7968680111748445,1.1285131364232375,2.111561525998078,1.4319071199582971,0.0043893425445937296,0.04925886410436542,1.556367514223519,4.283777818200593,0.5057947359506522,0.8528041541363967,5.426337647675958,1.8075928896219493,0.03552189522442101,5.693746158928847,5.058328653605428,2.7373339232596345,0.24061103387127072,0.8282327295114377,0.0,0.550050654499682,3.434773833940306,1.5889800240631538,1.3055850544404066,5.594661938744788,1.6945972081515421,1.8966513563714873,2.8114005566832856,3.783156619782288,1.4311294361938347,3.059381181651664,3.0052028445796464,2.589343559716484,2.005975606266465,4.457826240353302,5.653537474269962
208 SC Lef1 Otx2 Gaba,2.5925047560397236,2.742435379488879,3.031904620393726,0.8309382346150878,2.1960758446257476,2.760383713950126,0.9906656452261539,1.8329175928053907,1.2874405713601473,0.011136521705481333,0.11004565002320708,1.7686128739413374,3.429914050257077,0.608879420084322,0.7900691004617327,5.378458636686466,1.6818352480117327,0.04738119579572463,5.573194610387658,4.668281181170284,3.4634676531490736,0.18821370373359828,0.7178580532661584,0.0,0.6145730292568794,2.9475813076756183,1.525289522023324,1.076515692656086,5.102200732838601,1.2956434447600582,1.91973939327078,2.690109968780975,3.5195162846186476,1.394546789888736,2.4596871529689537,2.9244325782337555,2.2689119637955435,1.7759175421693343,4.2929692744811705,5.304899625436749
209 SCs Pax7 Nfia Gaba,3.133625341086314,3.1082384110358565,3.374043129395735,0.9510719308792844,2.197951147980591,2.96160868469831,1.0807254595126203,2.089541182967418,1.631475578694055,0.008157260875248184,0.08241231984957195,1.685883504085891,3.9140063589935163,0.6448875303478063,0.8576681176713704,5.3709108329113615,1.8658715084136808,0.0423184151895001,5.921472979180606,5.033727986164317,1.883063192146437,0.28951316423999085,0.8659172513261684,0.0,0.687840745449784,3.393245387457825,1.7042189583438092,1.2277823301439936,5.626592567188846,1.3863958795542317,2.064864510407257,2.9466454859994613,3.7454442597411908,1.3889514378344068,2.644367904915791,2.971737778642672,2.15221425059042,2.0143709118127178,4.647881770485749,5.356330144911493
210 PRT Mecom Gaba,3.1259341489337014,5.208371389843896,4.039892614055014,0.9492779532988707,3.1171226732716533,2.939444065093994,1.35074488108526,2.831674320855456,1.9164450879565222,0.004546750093509773,0.06685899359907559,1.849894055097041,3.534321590893732,0.7117110088019667,0.9393970539192399,6.223230408571048,2.325868014486615,0.030385185769182407,6.361290868633018,5.6832072720498985,3.2319438188013905,0.8539239982803742,1.1957632019906819,0.0,0.8552947520254132,3.4131997948419115,2.031522668100789,1.5788542321306431,6.007299483228542,1.8464660681799083,2.2654108568279443,3.2599693218070662,4.156970880313484,1.4799008399068951,3.129809308768752,3.6214005537166862,3.0804528801140183,2.5442865411838693,4.974861422521557,6.009101469005516
211 SC Tnnt1 Gli3 Gaba,2.5992900890282846,3.8891865167041755,3.5402737015845793,0.8530877637310389,2.6893720376629737,2.5076539477173188,1.038058673702703,2.0724582346275566,1.4589016292064636,0.003038831714306611,0.0429719249383206,1.7196348539716664,3.986109189539148,0.621532838762061,0.9462657604659745,5.487637349350413,1.9734765747249527,0.016571165658556302,5.9367274705631985,5.029872088406128,1.3066476872230608,0.11403921597465064,0.8010248986593902,0.0,0.5695544970770156,3.5682733034200242,1.8707777829778274,1.2735522030474864,5.390613008374626,1.7348834906793935,2.1418982603842345,3.2076095257538566,4.286255018677633,1.4639359290022322,3.3610621768574367,3.1229381302350028,2.1369235377401896,2.223159486160837,4.606793158079081,5.829697916462626
212 SCs Lef1 Gli3 Gaba,2.873508401897466,2.517237235006885,3.3286032781422694,0.8697976664962056,2.121842486613265,2.504323052914343,1.0833905404973252,2.033723523237995,1.176010816788005,0.0,0.08904609390508349,1.4526955484229827,3.162032441780946,0.6897151869034098,0.8834301473938416,5.002796367395704,1.7408559540721857,0.015767880689317934,5.786993412659547,4.535546507790824,2.972557934422359,0.45299294084032005,0.840055076206956,0.0,0.6664977084810488,2.8945964568129208,1.5963733706518868,1.3426143414506289,5.611788434848608,1.4340109622367074,2.0857469892947473,2.667065865079933,3.756341328353525,1.4297326226100744,2.8014433194543713,3.871011939672666,2.2892196363377795,2.0622818178105575,4.586185538880179,5.4358589112201585
213 SCsg Gabrr2 Gaba,2.4454176898273956,3.144911788175269,3.4301406756648007,0.8858654914652896,2.7312526583060395,2.7350495528764336,1.124397164696764,1.7218683317829004,1.591846977897034,0.0038359419168780984,0.14139229780933935,1.6942190831654795,5.421827410239119,0.6906937292477958,1.0534777167447196,5.079013802641683,2.0381569041278635,0.04553556526768878,5.648429790171832,4.842200504842382,1.9496301344296805,0.1312624121687142,1.0130038671881665,0.0,0.8219740125482403,4.1862437944788295,1.7294980658557688,1.221123412920181,5.753199794879631,1.8213936212477981,1.9718930007943745,3.149169277832458,3.9454388771338422,1.4839943515717948,3.6451414223750698,3.5789200671376045,2.790188977654821,2.4701634001012045,5.128431599278549,5.791453117011084
214 IPN Otp Crisp1 Gaba,2.9882470168146766,4.598910349180755,3.5558977916397474,0.9365334628197535,3.0328313259387967,2.821195664821337,1.2304097022058742,3.5260348017253573,1.9492368664137554,0.02911869298689644,0.16830791730420427,1.740284742874971,5.982775639514534,0.4560731165533433,1.0493089274600134,6.115097454770468,2.666672643118396,0.09823911893626498,5.642605315530652,5.0376555779855305,3.6214648873280044,0.5215175787453362,1.1737850445313944,0.0,0.7692612950609539,3.7615630593468232,1.9454595708213736,1.2127057030087425,5.11969960635636,2.0962263963197016,2.2921653807182545,3.378481298038247,4.5525129446135315,1.579267892785006,3.4301170989229024,3.9242306907933084,3.13616769275968,2.454155550367592,4.944225745947183,5.946449167951628
215 SNc-VTA-RAmb Foxa1 Dopa,3.588699883678519,7.095980152643661,4.07097839971,1.5268747301551804,3.748377567944042,3.4922755069439977,2.03208698070041,4.289810506722673,2.703486243782141,0.02471423697898455,0.3381318437362987,2.3695667220170873,4.984138002065247,2.2552175789039044,1.417117362520191,6.1887038202514155,3.022176456739669,0.16462516851187917,6.888602993649623,6.040703640791239,2.4341542607710767,1.5013737902478324,2.113148342479359,0.0,1.1323292154513025,3.3265666910116964,3.1004338972902774,2.421919251009354,6.318364705742306,2.237090366492574,3.5617877848895034,4.1711489796721635,4.853904636813662,1.8465424972588282,3.959318141886257,4.599694587551863,3.611133340457738,3.401255664923002,5.370290937825043,6.743893630669245
216 MB-MY Tph2 Glut-Sero,3.528507835770272,5.913302857026953,4.3448947660340975,1.536070998761099,3.781405680177662,3.6566635391524627,2.3842266849261033,4.762363226164286,2.795592897806531,0.020302470679797492,0.4528697586020897,2.2717472630985753,4.213427271092701,2.698471015193843,1.2690518889500664,6.162078172911112,3.2746496097111453,0.18011565394065096,6.930798016422083,6.148937669693699,3.765032342557296,0.833852456240565,2.3692322203712743,0.0,1.295161867953855,3.9708156493845164,3.0350697712499923,2.5783742217638586,6.578285831217832,2.401179627587132,3.2561215694996757,4.147388935282476,4.940166017144846,1.3669256874921354,4.009326267899872,4.5365544836016465,3.806749459697479,3.61290610281317,5.643379608693397,6.697385885806366
217 PB Lmx1a Glut,3.802582158048211,5.784958551290549,4.352187363856802,1.6204584510325404,3.7255603918382842,3.642934702726662,2.078556118259029,4.197405575527101,2.2549225005977775,0.02525186902169195,0.13408239515514397,2.3879842334781896,5.471802106648254,1.9882534475644822,1.249628746219756,6.323254200672484,2.70962703006966,0.11439295929058815,6.874297857972198,6.008179995568633,4.520695589774422,1.5133183693070444,1.9434284556781405,0.0,1.2021680054077162,4.375752112872324,2.668798325923327,2.056595104046206,6.4054594686309345,2.333761138487707,3.122614107458101,4.048858879130222,5.165391922979429,2.3410829732483878,3.5687975336309807,4.501559239824859,2.860367251955338,3.411726024939683,5.595075460928283,6.37905283980179
218 PSV Lmx1a Trpv6 Glut,3.8439123916625975,5.145423772335053,4.020318212509156,1.0418624138832093,3.281384339332581,3.678077003955841,1.7569996547698974,3.2047629499435426,1.798277189731598,0.0,0.15008342742919922,1.8582210445404053,4.010586531162262,1.7337871313095092,0.9580760598182678,6.224195170402527,2.696549139022827,0.1438489842414856,7.0085692214965825,5.759565002918244,2.9977736592292787,0.912016932964325,1.5821275186538697,0.0,0.6838210368156433,3.452240250110626,2.3446208882331847,1.5621208477020263,6.478581039905548,1.9812925219535829,2.6049238514900206,3.6964914345741273,4.808206610679626,1.5160737919807434,3.394476099014282,4.499079399108886,2.686347243785858,2.978287391662598,4.712492303848267,6.146046369075775
219 PB-SUT Tlx3 Lhx2 Glut,3.4765932025580573,6.348320233410802,4.729077717353558,1.580049640145795,3.568661299245111,4.086711106629207,1.8944249029817253,4.473931312561035,2.078137112074885,0.0,0.17263081567040806,2.5176948021198142,5.313263235421016,1.7949425557564045,0.8201894636811882,6.3254184887327,2.675231904819094,0.18157709466999974,6.959194125800297,5.79465664255208,3.2442378956696083,1.7476365854000222,2.4373171206178337,0.0,0.7072080846490532,3.9980850959646292,2.0352585624004234,1.7397025988019745,6.743400409303862,1.7353249952710907,2.660980902869126,4.215487991941386,5.097558905338419,2.0224050735605172,3.056118938429602,5.096780933182815,2.193931084254692,2.8383604822487665,5.505686903822011,5.977883322485562
220 PB Pax5 Glut,3.6018233578834162,5.1973682610918726,4.2304744421465,1.4139438987943171,2.6690402116371676,3.6229098627543994,1.9044028237122277,3.6671995141995457,2.040259740251672,0.0,0.15603398810768748,2.2970919298426726,4.787990665591113,1.6895345573704872,1.0036468529157607,6.071796605563708,2.592656317285295,0.07250034459639061,7.0477947078232654,5.597764859370377,2.543556430440772,1.446266748617837,1.66907609440993,0.0,1.001843493613824,3.5594335010075024,2.376694617519938,1.8752718596970996,6.372636134927358,1.6077811787881757,3.2360515373149212,3.6312191230078086,4.865746908156802,1.629512930537668,2.992785329150843,4.147379063239703,2.2264871507980146,3.1151797503524183,5.253249534954854,6.037007638996509
221 LDT-PCG Vsx2 Lhx4 Glut,3.3654085272417062,5.484923516108618,3.8358981696075345,1.1876097645723978,2.8881885727862846,3.3145255695557014,1.5782092667027678,3.546618038270977,1.9800346687838375,0.018750307273755193,0.10251286316027523,1.9228595736016265,4.787737585953682,1.2626571201990555,1.0178636311800024,6.18359534164829,2.214500023217213,0.08673010702313944,6.7097617819828255,5.6728322435196805,2.6903204201236894,0.9107513038814924,1.4254693536267253,0.0,0.7985122649806135,3.626953106238745,2.3131843419817244,1.4830718270531336,6.119894984214443,1.6134931368319303,2.8383395650846484,3.458380357757647,4.663889670267019,1.5762111397052483,2.8441752107942695,3.815010809656443,2.564256878801171,2.6960425804155714,4.966783627317072,5.816313510970003
222 PB Evx2 Glut,3.7808323113987656,6.444599536241778,4.211275679302261,1.607166331497669,3.3798497162038053,3.6338632431380455,2.10398447729601,4.3428459363604475,2.4625395392598457,0.024230997108765084,0.2276672257317437,2.403636007861518,5.3315303787255095,2.136358668932644,1.1449020796863592,6.257039040341284,2.681302407837278,0.14091699914700312,7.083443268742741,5.901951004564052,3.3324149304705117,1.228088075852019,1.8167774104821892,0.0,1.2410646204614162,4.099951527149381,2.6729089717496617,1.9356045813917488,6.532947540453746,1.974293882641044,3.1435650217572904,3.962583467627231,5.117494470116975,2.004290800408403,3.328907906639616,4.201013737482063,2.855635732483398,3.3476041538350403,5.674467795680805,6.2310268151856745
223 B-PB Nr4a2 Glut,3.568049865809108,6.738469945134927,4.416902927771506,1.8250024095810844,4.1368200022505635,3.5994317295193334,2.4411151186264948,4.700151685277058,2.743064267101774,0.04779739285325869,0.2764229679918154,2.3830292859766367,4.65005009978081,2.086843070497594,1.3327142537146723,6.339070089140289,2.9549358728587123,0.16829598861780787,7.518880703631609,5.935469501079311,4.987050436036108,1.3717801793776558,2.144726739051322,0.0,1.3173933434418847,4.055846019101886,3.34101526122593,2.5753660546483803,6.478464068501935,2.077965926178454,3.317568191387836,4.133235896275334,5.2654953759385235,1.937946130466191,3.161576877572381,4.919596234394538,3.3686738378940833,3.840224792194096,5.664807266959388,6.367434186908408
224 PCG-PRNr Vsx2 Nkx6-1 Glut,3.392789210565291,5.921538791167942,4.573671021513832,1.2165353918848272,3.54344040152295,3.366251360852869,1.7812622230338353,3.817718172347552,1.9669776514943706,0.007156983757916385,0.14892868290256595,2.172315411709767,4.278659697047591,1.192329429171812,1.1526035421254806,6.127671898564181,2.44333362803681,0.11635947701074786,6.707693190208231,5.843489756337399,4.506261454909744,0.8588209342906691,1.6878604176028262,0.0,1.0827831720969343,3.7070203441883094,2.6135233448116306,1.7254987083301454,6.5979292486203756,1.936159956100033,2.8098332514266846,3.764861109739065,4.685835602890429,1.5971386136026577,3.153593720033788,4.075479520407884,2.806317995059447,3.0132757524389655,5.217540983996713,6.063648257776511
225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,3.4470863411098667,6.6938801928975185,3.9566663396378727,1.2056070853574976,3.208977674587878,3.05110329642563,1.511270700569671,3.2429197409359425,1.865187863137807,0.013827567999148409,0.12480924975487494,2.1495519716589886,2.960456728732849,1.4803871732009084,1.068235637781373,5.994131456206731,2.182845691468801,0.1507030383435494,6.39976331900255,5.357555820905494,2.2325359771126196,1.2587328515757121,1.1421186233821667,0.0,1.1583857505957016,3.485331474621551,2.0238373560897363,1.3015058817806795,5.966985968053847,1.645894969258527,2.370298395334966,3.1427241272351534,4.404371448607518,1.714177220705612,2.59954435574381,3.979552995571661,2.59573718100938,2.4295535000556594,5.094377353762123,5.609537240807188
226 PRNc-PARN Tlx1 Glut,3.4579751595489334,6.098561359686163,4.302643436177225,1.776983680777069,3.0963289484341074,3.6375186826617583,2.1646785547687832,3.74991255170318,2.020593133869223,0.0,0.178938087390619,2.4162460445383265,4.662170130810231,1.4293350250909374,0.8829463093417217,6.133510402502741,2.555202314574322,0.14943466459373037,7.130387510200937,5.655521017978886,4.2278255623757675,1.658514244355038,1.633696773071705,0.0,0.7666029962596841,3.7967788997722907,2.6539332697761804,2.0015974856852186,6.775574256678693,1.8373008404505675,2.868358406124063,3.8288563226808967,4.828892520078196,1.8528688584101622,2.6651936220538066,4.546364210606921,2.5184631581527337,3.1323083752832233,5.235305827709895,6.30797630174933
227 PB-PSV Phox2b Glut,3.139362072540542,5.864490048360016,3.9657683776596846,1.2773430347442627,3.2118940030114125,4.328377347881511,1.2049023377693306,3.726630748328516,1.2195694850663008,0.0,0.16621438527511337,2.3205172005346264,5.005118519572888,1.4636471998893608,1.0577894954358118,6.337379993018457,2.234687186903873,0.16970382302494372,6.98260120214042,5.74019221936242,4.481186794022382,0.7981727204080356,1.2688195745823747,0.0,0.8298945467350847,3.658484693300926,2.422155873250153,0.9800452216196869,6.731710215746346,1.8262779833906788,2.6606750569101107,3.7203576686018605,4.889003280865944,1.8149174148753537,2.687658948413396,3.9781537177199024,2.532424765118098,2.8070946911634027,4.902663667323226,6.231453216682046
228 PSV Pvalb Lhx2 Glut,3.769817236931093,1.9658373879300575,5.218655871711601,1.562029013823739,3.7184085581289072,3.298396914914618,1.745583741443207,3.911483790209443,1.797965616383634,0.0054936440665084,0.09114217758178711,1.619052168087896,5.127782723256714,0.599003568093736,1.1348696334086061,6.6361983858430635,3.303312808557977,0.013879410455982419,6.0487003977882345,5.910303945559478,2.133627849240457,0.20080962760172488,1.675750251060645,0.0,0.8233174341227117,4.2864591964508145,2.7080020422727378,1.9678215747540093,6.860643336171218,2.7781472914132945,3.301122032035234,5.601327425162299,5.682424042211312,1.6514503765830053,3.6954304040948625,3.7321073904888,4.376967093976218,3.7852451283293838,4.982967514693171,6.391153735046821
229 PB-NTS Phox2b Ebf3 Lmx1b Glut,3.7349945727516625,5.851780347694639,4.395832573126883,1.6104649146218106,3.1480452669152306,3.5256815695654753,1.9011185859662916,3.9586666943800397,2.1226606209893033,0.016562684628758494,0.1404451007756712,2.2585960462082566,5.621658495109005,1.8867747805237232,1.0598650693354024,6.07012199924003,2.583921494257396,0.06253609722016623,7.05021117553452,5.759287467369666,3.1263792061697844,1.041026585781736,1.4913275692257946,0.0,0.7957770937708168,3.7088849199303673,2.247674851126261,1.9026378053345832,6.502904012731837,1.561891263696403,3.2236044242371262,4.142402928878819,4.9691713223090535,1.7598931503511661,2.7145800323507903,5.0330831831936385,2.98537551223962,3.1023609249839956,5.343888346965496,5.977508679234604
230 PRNr Otp Nfib Glut,3.139841129905299,5.668872006991614,4.839619398117065,1.2737076938876257,3.3923593918804213,3.526147207267854,1.5442591871809863,3.5848380660238535,2.0398688885847083,0.0233306517967811,0.08002794898955928,2.13706853322172,5.523791313171387,1.255017818226988,1.4087772543131099,6.38312486308789,2.2597547658541908,0.0,6.946760708503877,6.036478712491179,4.259311262895221,1.1246272233816295,2.0892131338235336,0.060270263115886735,1.0021494651130336,3.915859281292811,2.873853652583443,1.9486639490011732,6.77863068908815,2.1820306256715103,3.16831076193435,3.6253831280387847,4.918240727683311,1.4895066365539305,3.425745918683195,4.0273971808584115,3.0340432676709135,3.1255346049181365,5.440008092023101,5.799067596674931
