cluster,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok
5062 PARN-MDRNd-NTS Gbx2 Gly-Gaba_7,3.7989248871803283,6.430479222536087,3.682410645484924,0.9173330545425415,2.783602464199066,2.9844486832618715,1.6427037298679352,3.085587555170059,2.2877615451812745,0.0,0.05919427871704101,2.873094689846039,4.412625980377197,1.5265783607959746,1.0704435288906098,5.635321146249771,1.3299599826335906,0.05936784744262695,6.111740332841873,5.85132212638855,2.8008792102336884,0.36958305835723876,1.4432543754577636,0.0,1.4930315792560578,3.262909597158432,2.2551613211631776,1.464591145515442,5.759054011106491,1.691122305393219,2.9064976930618287,3.435618680715561,3.6507197260856628,2.208811694383621,3.02839572429657,4.58244953751564,2.6521493971347807,2.5906931519508363,4.144852983951568,6.219317680597305
5063 PARN-MDRNd-NTS Gbx2 Gly-Gaba_7,3.7914157025516033,7.180902697145939,3.9619678147137165,1.0512521043419838,2.5644617415964603,3.4243031665682793,1.1509197987616062,3.3512304313480854,1.9046147726476192,0.0,0.1969490982592106,2.3200527541339397,4.056143570691347,1.9441462978720665,0.9670721814036369,6.386533960700035,2.0703884959220886,0.0,5.593323893845081,5.0660404078662395,1.8887260518968105,0.28337743878364563,1.7042488753795624,0.0,0.8564812764525414,3.2414101287722588,2.2030333168804646,1.3405297994613647,5.821860522031784,1.834668554365635,2.3125682696700096,3.106582820415497,4.3977690152823925,2.690832916647196,2.8083816058933735,4.230049777776003,2.3496978878974915,2.5638914592564106,5.142884187400341,5.769655715674162
5064 PARN-MDRNd-NTS Gbx2 Gly-Gaba_7,3.169487843146691,6.834165680629821,3.8697637474505275,1.0593051151508361,2.9281833102279378,3.492372017007924,1.2484365205233545,3.248537195139918,1.8732581480112254,0.013417596842313003,0.2633981439099704,1.840244455109857,3.902962203999729,1.7380247242570872,0.9749823211042571,6.0487661171971325,1.9588625955961112,0.04168554452749399,5.688211107127547,4.929879742528779,1.4341396273605387,0.4490730680268386,1.7915292013861457,0.0,1.0521662949883337,2.9014049423784414,2.4273557625019264,1.106352159768264,5.906822838264688,1.6597479230845322,2.5391881661958973,2.940320293214024,4.03437771152122,2.240524295786648,3.2560323214341222,5.106312711295778,2.698084444202858,2.589179515838623,4.99321984865305,6.166240193799573
5065 PARN-MDRNd-NTS Gbx2 Gly-Gaba_7,3.2537514805014616,6.6827468747407,3.0599997402016634,0.8998851620293911,2.6740646829792096,2.784516992132648,1.1258531551735074,2.5564296884474413,1.9193191621817796,0.0,0.09931198755900066,1.7821406258477106,4.042670751708785,1.3782008707133773,0.9874077778236539,6.013340404610228,2.113962014516195,0.03864888272254296,5.999547070147944,4.804506947012508,1.2293135667938033,0.24008218603196488,1.1268062435723598,0.0,1.0660987367817,2.4392817254159964,2.3784036075367645,1.4343320466334524,5.245404193603915,0.9786991792566636,2.7859295739067926,3.1261232787487554,3.3483636612985648,1.7657425450343711,2.7424580006817587,4.865451660031587,2.6454710181242502,2.2205368553111757,4.412241842232499,6.095053735122182
5066 MV Nr4a2 Gly-Gaba_1,3.8273855209350587,7.314833654676165,3.555817917415074,1.661704022543771,2.9750924791608537,3.4622559411185128,2.0341997010367256,3.8403249059404647,2.619918932233538,0.0,0.12865212304251536,2.8122629846845353,4.3823166847229,1.2112389973231725,0.9505566869463239,5.975109985896519,1.5332898003714426,0.2892077309744699,7.330049977983747,5.762273502349854,3.8376749583653043,2.5301246234348844,1.3040439878191268,0.0,0.8346222741263253,4.162171391078404,2.2517996515546526,0.9807353837149484,6.618480954851423,1.296502617427281,2.5522571155003138,3.1323616027832033,4.313760117122105,2.429644925253732,3.0597256251743863,4.488658537183489,2.709007522038051,3.2664079257420133,5.423373576572963,6.175533880506243
5067 MV Xdh Gly-Gaba_1,2.3322120904922485,4.703588356574376,5.84760398666064,0.8981506923834482,3.048959275086721,3.489071508248647,1.9229902029037476,2.5734238624572754,2.3915868600209556,0.0,0.10598787665367126,2.496210207541784,5.858450323343277,0.8487035731474558,0.9556538561979929,6.587225536505382,3.7357601722081504,0.0961168905099233,6.141918728748958,6.356069316466649,3.813927640517553,1.1410258809725444,1.923261324564616,0.0,1.2984370688597362,5.123362332582474,3.1643921434879303,1.43322291970253,7.22886077562968,3.1754827400048575,2.9889898200829825,4.415260682503383,4.687111854553223,2.4235609968503318,4.0870108008384705,3.3325534760951996,5.475406150023143,4.558760146299998,5.459475378195445,6.978844344615936
5068 IRN Dmbx1 Pax2 Gly-Gaba_1,4.038914651286845,5.655986844276895,4.701325815551135,1.0267571965042426,4.246028720116128,4.165109425174947,1.5653227786628567,3.2730224570449518,2.5567585789427465,0.0,0.045334635948648255,2.685691225285433,5.404280652805251,0.9487391783266651,1.1519858593843422,6.250505432790639,2.88283895473091,0.10382934492461536,6.6229932551481285,5.6728669867223624,4.561146098740247,0.6343214852469308,1.4072575666466538,0.0,1.0340746568173778,3.9043370169036242,2.5325636036541996,2.3042504544160805,6.962485916760503,2.127574935251353,2.740510711864549,3.950452060115581,4.4695322172982355,1.713896960628276,3.777295531058798,4.184891545042699,3.3662086944190825,2.835288904151138,5.916977420145152,6.240995927732818
5069 IRN Dmbx1 Pax2 Gly-Gaba_1,4.449950481072451,5.940781471056816,4.5801092355679245,2.095748504002889,4.47829365118956,4.521748010928814,1.8806050557356615,4.516786477504632,3.46374083787967,0.0,0.0,2.7972358006697435,3.6081975423372707,0.37108805240728915,1.0899558800917406,6.591656269171299,3.2862832729633036,0.27942928901085484,6.645437668531369,5.971386053623298,6.831116810823098,1.715756349074535,2.223312873106736,0.0,1.4463051649240346,3.661689911133204,3.059987960717617,3.167562717046493,7.076775012872158,2.3595829804738364,3.3185634185106325,4.724535624186198,4.798575407419449,2.841837228872837,4.939786214094895,5.382410758580917,3.718711168338091,3.7210445465185704,5.8026198362692805,6.647699258266351
5070 IRN Dmbx1 Pax2 Gly-Gaba_1,3.7050277190665675,6.0304896700872135,5.616710849004249,1.4414447137754258,4.634116915807332,4.01069712638855,2.1339018491849506,4.2122836439576865,2.544655043784886,0.0,0.15044042345595687,3.030365868790509,5.181845129352727,0.9478010837345907,1.4758220061863938,6.728912595200212,3.4812391735103034,0.10332254351001896,6.957685499975126,6.389315784794011,5.745693428875649,0.6928405712728631,2.3861264300672977,0.0,1.3943563062850743,4.490085799400121,3.053466790342984,2.6867036933768285,7.366077873804798,2.842016187432694,3.1349062674666106,4.408549891759272,5.257805316415552,1.8845457116218463,4.796013489161452,4.060809943773975,4.641700164912498,4.4844918006087005,6.100112137729174,6.443176556939948
5071 IRN Dmbx1 Pax2 Gly-Gaba_1,3.301420988355364,6.458662387302944,4.312186254773821,1.551530156816755,4.71007456098284,2.495155416216169,1.845054476601737,3.7454759052821567,1.9747397150312151,0.0,0.11486865452357702,2.97033086504255,6.643810858045305,0.8695865767342704,1.3900353704180037,6.620360033852713,3.866491835457938,0.0,6.916946111406599,5.890543256487165,4.8096157210213795,0.12530369077410017,1.8835480008806502,0.0,0.733418015071324,3.01035190309797,3.1792379787990024,2.0776795251028877,6.351745019640242,2.512971809932164,2.885035991668701,3.2360873767307825,5.272172055925641,2.0209826741899763,3.798757403237479,3.554555865696498,3.9166183744158065,2.782096726553781,5.5965682302202495,6.390940175737653
5072 NTS-PARN Neurod2 Gly-Gaba_1,3.7348224028297095,3.363375036612801,3.3613295347794243,0.8043225589005844,2.132919648419256,3.252393706985142,0.8472166994343633,2.022239633228468,1.6469643841619077,0.0,0.1230481137400088,2.1267056724299556,5.427275092705436,1.262802860011225,0.729049475296684,5.56985748850781,2.1410903256872427,0.05800169965495234,6.7333588185517685,5.879121376120525,0.8103426021078358,0.11503240854843803,0.89655107518901,0.0,0.9600070300309554,3.501713244811348,1.8300742170085078,1.6255735210750415,4.748852854189665,1.8135013787642769,2.593675380167754,3.9073307514190674,4.172536129536836,1.7193851108136384,3.7246132518934165,2.9947177897328916,2.856940191725026,2.514806944391002,5.075918876606485,5.7286253182784375
5073 NTS-PARN Neurod2 Gly-Gaba_1,3.243855176902399,3.5046624003387077,3.758065601674522,1.1104134582891696,3.1971198320388794,3.3297267192747535,1.186811633226348,2.863185929089058,1.548006624710269,0.030416538075702947,0.0,1.8189903526771358,4.772248980475635,1.5713591575622559,0.9138563696931048,6.115473619321498,2.6576958545824376,0.096717415786371,6.079593850345146,6.233154285244826,2.947771220672421,0.1271383704208746,1.4981353806286324,0.0,0.8987442778377999,4.32786691770321,2.509896944208843,1.6828724349417337,5.795754639113822,1.6021616517043695,2.8200254469383053,3.8285373100420323,4.3570296299166795,1.7795412104304245,3.294792625962234,4.6003933040107166,3.158236631532995,2.4670407655762463,4.927878394359496,6.165133531500653
5074 NTS-PARN Neurod2 Gly-Gaba_1,3.3564244800845517,3.749072021206483,3.326001814659068,1.1993977660374926,3.217968195479437,2.942080238797017,0.8312846019568033,3.924217438855708,1.9094465363104611,0.0,0.21285981374071133,1.6615904530152579,4.576487579093074,1.1457337227878193,1.244746852394761,5.842738407337113,2.686715062880358,0.0,5.7609975953765264,5.702995540290479,2.840760054177796,0.04045436871762307,0.771977427779444,0.0,0.9400501756478619,3.14870628142199,2.289615470052555,1.1500921407282747,5.375495973801771,2.1554584566331068,2.773847819953565,3.617761574044133,3.918961253387249,1.4394379704203826,3.5412544256804006,5.002588028939354,3.7962172741921534,2.422588199969159,4.893962689582875,6.611139843795473
5075 NTS-PARN Neurod2 Gly-Gaba_1,3.408256017244779,4.703491476865915,3.770657337628878,0.600495090851417,3.052578706007737,3.235133180251488,0.8150936731925378,2.307565918335548,1.1433478043629572,0.0,0.09147110352149376,1.3900816440582275,4.289206899129427,1.5633890537115245,1.2931014391092153,5.056593271402212,2.674839964279762,0.0,6.264218660501333,6.037546469615056,3.3020099859971266,0.0,1.3228585628362803,0.0,0.8006707796683679,3.419886295612042,2.2554594461734476,1.1228783955940833,4.065706280561594,1.5793254467157216,2.984369397163391,3.256591430077186,3.510364211522616,1.1806753323628352,3.921570603664105,5.801712503800025,2.874969537441547,1.8879899428440974,5.031900543432969,7.17727437386146
5076 NTS-PARN Neurod2 Gly-Gaba_1,3.155717121538266,4.159663913785949,3.6016783048940257,0.8690316510754962,3.207108046657355,2.804850227148958,1.0415046344431795,3.1382056945978207,1.1893328215724739,0.0,0.07763610884200695,1.728279195090597,4.616233888522599,1.1541613719260047,0.9624549695687701,5.921933458757031,2.2966950069102205,0.036724541538445524,6.404758190923883,5.893715570139331,2.4236757884653963,0.04902922829916311,1.0096033931702606,0.0,1.0617088273514148,3.06229296395945,1.977246077485787,1.6488890721816425,5.317003878512124,2.298927665680878,3.120916495951571,3.19984910284826,4.265378789384235,1.8227706768716028,3.09818433791168,2.4560123192247496,2.865441174470177,1.946885253107825,4.774330035660618,6.275737226471421
5077 NTS-PARN Neurod2 Gly-Gaba_1,3.1830839891543334,5.082054357419069,3.2854502283293625,0.6436427160241138,2.96412188979401,2.731038301840596,1.499132123486749,2.838065772221006,2.0624905673936866,0.0,0.056780683583226695,1.9312400324591275,4.76409843598289,1.751446784227744,1.2394154482874378,5.767471543673811,3.2911393450594497,0.13735567290207434,6.260510965325366,5.294918992053503,2.1444000046828697,0.0,1.1438384056091309,0.0,0.7751404389567759,3.891991889339754,2.626419796340767,1.406677026858275,5.005928335518672,1.7676372034796353,3.3636192069656548,3.64142308838066,3.9134241246629036,1.6052331266732052,3.3946280863093232,5.8406729204901335,3.6326505671972518,2.27607415188318,5.282527008275876,6.555188305076512
5078 NTS-PARN Neurod2 Gly-Gaba_1,3.942593825232122,4.095871802457829,2.667834114782589,0.990738824470756,2.1323630391936943,2.852328511857495,1.3299454610372328,2.5047372837656554,1.4552560245867856,0.0,0.22458308013444095,1.5886680612859039,5.881530383198531,1.3707213401794434,0.6961740316803923,5.783072864886412,2.7144816093838093,0.06392969052816175,6.62040477929656,5.845872839701545,0.062077831976192516,0.0,1.1482569950143087,0.0,1.1053198539104658,2.409766693705136,2.1892488322307155,1.6764862709438677,5.019114405838485,1.3414428651947337,2.464715643027394,3.26363013945904,4.098448836926332,1.6676776925313104,3.6596612733663973,5.9233208095904475,2.517699049920151,1.6507590824795753,4.297670610172233,6.257493250148812
5079 NTS-PARN Neurod2 Gly-Gaba_1,2.864030399412479,4.470123623901943,3.3485667570581974,1.16989929046271,3.3530948971802332,3.5283261447582603,1.1004607857398268,3.117887296766605,2.2395853568922797,0.0,0.4100134507665094,1.6536036954735809,4.582653862125468,1.5300194947224743,0.9798796649249095,5.607318525044423,3.2825036746151044,0.08074487155338503,5.770018388640206,5.377133972239944,2.481587050096044,0.030571206560674705,1.4601780558532138,0.0,0.8616310785401542,2.6740687793155886,2.601940834297324,1.4486414351553287,5.312418037990354,1.9019813177720555,2.6303536554552474,3.4493318098895953,4.073485129284409,1.3092803077877693,3.753260947623343,7.023662976498874,3.3667028152717733,2.4181846852572457,4.713825522728686,6.794416517581579
5080 NTS-PARN Neurod2 Gly-Gaba_1,3.129023804956553,3.995135180804194,3.5871867549662686,0.7381871379151637,3.734413176166768,3.3632434533566844,0.784149491057104,3.894796371459961,1.4560466007310517,0.0,0.5527351243155343,1.9034511994342416,4.550955490190155,1.068629079935502,1.0692958442532285,5.8314588313200035,3.4451241785166213,0.0,5.86287937358934,6.172934561359639,3.0392099594583315,0.0,1.4576272672536421,0.0,0.7473908930408711,2.6274105772680167,3.172313086840571,1.0921148183394451,4.956374032156808,2.2160037001784967,2.946661735067562,4.015863700788849,3.920120900991012,1.750862218895737,3.6604273173273825,6.364834697879091,4.237120190445258,2.6925802133521257,5.054679958187804,7.218097677036208
5081 NTS-PARN Neurod2 Gly-Gaba_1,3.0050004876178242,2.7631980992745664,3.977718391280243,1.177063807197239,3.978747278020002,2.7093454202016196,1.5109541658042134,3.7229950946310293,2.0595145070034526,0.0,0.11129749685093976,2.005830346674159,5.266580498736838,0.825391437696374,1.2853370403897935,6.18314306286798,4.266457236331442,0.0,5.263117157894632,5.309782619061678,2.424008251964182,0.0,1.2665433589962944,0.0,0.6119003555049067,3.7214906457541646,2.5842346955036772,1.5291974354481352,6.192758508350538,1.6107008975485098,2.8101504436437637,3.9907497893209043,4.269342674725298,0.9633453566095104,4.70166850435561,6.863226386084073,4.233029303343399,3.4809782695079194,5.217050683671149,7.284602745719578
5082 NTS-PARN Neurod2 Gly-Gaba_1,3.845333292129192,3.9877092280286424,3.46366478534455,1.9070766327228952,2.489603225221025,3.2858696389705577,1.298110008239746,2.6469002987476107,1.3182219545891944,0.0,0.0,1.6248397116965436,4.640749129843204,1.8652838443187958,0.711359957431225,6.119038794903045,2.758827361654728,0.0,6.437395075534252,5.831478210205727,1.4493895693028227,0.0,1.9394997738777322,0.0,0.6605308106605042,3.1639424181999045,1.5915927075325174,0.7377150718201982,4.782511751702491,0.7101275870140563,2.9135180534200464,3.319224347459509,4.783935212074442,1.733330320804677,3.4213185005999627,4.194324209335003,3.0001067405051374,2.056926341767007,4.465207414424166,5.847667612928025
5083 NTS-PARN Neurod2 Gly-Gaba_1,4.227736554055844,3.808718798295507,3.3462656309019843,1.2324977910743569,3.255224272889911,3.469197345229815,0.8636878391481796,2.401837276962568,1.847801685333252,0.0,0.4884830780749051,1.1599574628865943,5.812954371830203,1.2715009113527693,1.1222036919503842,6.266718693499295,3.758467197418213,0.0,6.302683245460942,5.338701419110568,1.4384930088834942,0.3212957832048524,1.5270267702498526,0.0,1.182686391866432,3.438270586841511,2.5943435902865426,1.4238939645155422,5.634448951145388,2.302937444650902,2.9306377644808785,4.62792650258766,3.869156153696888,1.9152930007790618,3.3702898205451244,4.0790483906583965,3.771299866010558,2.4105669597409807,5.096270714166029,6.668843116400377
5084 NTS-PARN Neurod2 Gly-Gaba_2,4.052614055739509,5.124493050575256,5.014890649583605,1.368099194102817,4.081445905897352,4.575353439648946,1.961921223004659,3.469597519768609,1.9953909503089058,0.0,0.27291888660854763,2.5563807937833998,6.129623259438409,1.8740481906467015,1.7017543898688423,6.6365539974636505,2.982179641723633,0.0,6.946864859263102,5.968189451429579,3.7866276290681626,1.0008144246207342,2.122254843182034,0.0,1.786174276140001,4.89306640095181,3.2716210656695894,2.188949367735121,6.823585674497816,2.2857087479697333,3.2302429490619238,4.3275611877441404,5.17602359453837,2.386194266213311,3.8987386968400743,3.636204152637058,4.149779674741957,2.9286289585961236,5.517244063483345,6.0486275778876415
5085 NTS-PARN Neurod2 Gly-Gaba_2,3.8030193855887964,4.864445924758911,5.668368703440616,1.555684666884573,4.584683455918965,4.415708165419729,2.2932699856005216,3.627432992583827,1.9464606736835681,0.0,0.11519398187336169,2.920425433861582,5.08048257074858,1.3490475667150397,1.216934693487067,6.687946771320544,3.6650044918060303,0.0,6.690748202173333,6.133686253899022,2.978287182356182,0.7648804062291196,2.3032574088949906,0.0,0.8903467968890542,4.887304255836888,3.165219783782959,1.7425865311371653,7.322846500497115,2.34305917589288,3.013055349651136,4.492180259604203,5.638894143857454,1.921844758485493,3.9406267906490124,4.167574430766859,4.745795764421162,4.0241364993547135,6.410542964935303,6.427598187797948
5086 NTS-PARN Neurod2 Gly-Gaba_2,3.5863798904418944,3.8081819152832033,5.457043380737304,1.3948762512207031,4.52755334854126,3.059370174407959,2.6327781677246094,3.795847034454346,2.4958360099792483,0.0,0.19182601928710938,2.3034838104248045,5.380041408538818,1.1458917045593262,1.1467799758911132,6.64279727935791,3.0637182426452636,0.0,7.160503215789795,6.62960973739624,3.614113998413086,1.346199722290039,2.5562502670288088,0.0,1.391335506439209,5.953767528533936,2.5864468574523927,2.3196491813659668,7.190041885375977,3.427178993225098,2.8207199478149416,4.538780403137207,5.399536819458008,3.5108045768737792,3.7248767852783202,3.7198390197753906,4.681616268157959,4.090648307800293,5.684976482391358,6.192947063446045
5087 NTS-PARN Neurod2 Gly-Gaba_2,3.580614128112793,3.8424082660675047,3.284533128738403,1.2824951457977294,2.5712035274505616,2.984225788116455,1.42494065284729,3.39722110748291,1.6709524822235107,0.09917567253112793,0.4977408409118652,1.7676891899108886,5.711868486404419,2.425044536590576,1.2291393756866456,5.91588137626648,2.761990852355957,0.0,7.183503761291504,5.608791656494141,3.031459093093872,0.7371197414398193,1.4646073722839354,0.0,0.6413703918457031,5.493491172790527,2.865529670715332,1.585268669128418,6.1386018657684325,1.787851800918579,3.3802159214019776,4.148886852264404,4.7533465766906735,1.967865104675293,3.048147802352905,4.292808427810669,3.11132981300354,2.1648493671417235,5.797214794158935,5.833669013977051
5088 NTS-PARN Neurod2 Gly-Gaba_2,3.8372922785141887,6.376862441792207,5.862099338980282,1.73179573171279,3.6134237682118133,3.955548791324391,2.327439167920281,5.092185918022604,2.7297646859112907,0.0,0.0,2.950373284956988,5.038085180170396,2.515298338497386,1.300656290615306,5.933227567111745,4.0212633469525505,0.0,7.003562674802892,5.1362559655133415,4.144810788771686,0.8778089074527516,2.526872158050537,0.0,2.219194019542021,4.491291579078226,4.617467768052045,3.2393545823938705,7.062143073362463,1.0560460090637207,4.30008986416985,4.36276138530058,5.007574922898236,1.4837974660536821,3.551504640018239,4.443239773021025,4.0362577157862045,4.252995070289163,6.047660462996539,6.379972710328944
5089 NTS-PARN Neurod2 Gly-Gaba_2,3.2539053059587575,6.559940863137293,5.27574468622304,1.2735316199485702,3.8012724789706143,3.9750019805599943,2.026012093129784,3.2754091927499482,2.125010451885185,0.0,0.301168983632868,2.4998005544296418,4.447831544009122,1.9205579107457942,1.1916411236079052,5.697195332459729,2.7399577757324836,0.1956365806887848,7.150399058756202,5.456275313791602,4.524778775494508,0.8066025021100285,1.9949535312074604,0.0,1.4107076134344545,3.4698022134376294,2.7639841094161524,2.042323936115612,6.729420681192417,1.8167050197871044,3.442652866093799,3.8858416489880496,4.733698974956166,1.9539388743313877,3.476520254154398,3.790372443921638,2.5859263593500312,3.2773246909632827,5.796043839117493,6.31705306756376
5090 NTS-PARN Neurod2 Gly-Gaba_2,3.3690675307964457,4.686696111744848,4.201076773939461,1.2593317590910813,3.387200145063729,3.9433496902728904,2.18546305031612,3.7678014064657277,2.3314724182260447,0.033216821736302866,0.23834747774847623,2.1454145119108,5.6297163502923375,1.9901957906525711,1.3736889937828327,5.9312587705151785,2.6957835871597817,0.0,7.060181969609753,5.143423366546631,5.139077127390895,0.9602108823842016,1.695253794768761,0.0,1.454608782406511,4.391622408505143,3.127828229706863,2.9647119456324083,6.682359488257046,1.6586725465182601,3.3660190253422178,3.808401245906435,4.591770132656755,1.870792951255009,3.3657040365811053,3.545725608694142,2.9329225408619846,3.371613597869873,5.688372904678871,6.471684334195893
5091 NTS-PARN Neurod2 Gly-Gaba_2,3.644097511361285,3.9400516690277474,4.720569898442524,1.0101873700211688,3.431058895297167,3.856695894787951,1.3346948042148497,3.2792963312893377,2.0241192695571155,0.0,0.1225077088286237,2.2155602036452873,5.2444694187583,1.2145417957771114,1.4708119412747824,6.3959326773155025,2.796284053383804,0.0,7.047242214040058,5.675674580946201,3.7777059398046355,0.3948599158263788,1.655234124602341,0.0,1.0644335819453727,4.950191137267322,3.215395898353763,2.113661468029022,6.643996590521278,1.947439993300089,3.0804395879187236,3.455775923845245,4.9438129925146335,1.7896296062120578,3.583705820688387,3.743899931267994,2.9632860393058964,3.3008325855906415,5.617646191178299,6.15899812012184
5092 NTS-PARN Neurod2 Gly-Gaba_3,4.1806908547878265,7.267183572053909,4.6632439494133,1.3981022834777832,4.463343858718872,5.0219829976558685,1.69557785987854,4.320770472288132,2.592954993247986,0.0,0.268463671207428,2.910953849554062,4.321397811174393,0.5029537379741669,2.06295046210289,5.347543299198151,4.609272122383118,0.0,6.976294189691544,6.738631546497345,1.6792275607585907,2.2702569365501404,2.1105078756809235,0.0,0.5571714639663696,4.560177981853485,2.4452832341194153,2.161250025033951,7.029706448316574,3.5884713232517242,3.432886987924576,4.795776873826981,5.826097398996353,1.7169035971164703,4.074268490076065,4.380596578121185,3.675005406141281,2.7653904855251312,6.423660546541214,6.473725199699402
5093 NTS-PARN Neurod2 Gly-Gaba_3,3.4809513501266935,4.5881280365274915,4.016915563327163,0.9964803652976876,3.3259530441084904,3.956483385456142,1.484066648269767,3.4947563676691766,1.8730882406234741,0.0,0.13102591927371807,2.493625644427627,4.990637555051205,1.4577933959106901,0.7519653590757456,6.275693868523214,3.213440090862673,0.2891649772871786,6.797258042577488,5.698073017063425,2.2509568698370637,0.3369568746481369,1.9639220219939502,0.0,0.9307476798100258,3.676279210332614,2.5765655058533397,2.1428947306391017,6.7138668423268335,1.5671744488958101,2.8752694379037886,4.448213506100783,4.818552088381639,1.4490853370125614,3.21284838576815,4.129129452491874,2.971454965534495,3.1655387131135857,5.2213970476122045,6.21221569402894
5094 NTS-PARN Neurod2 Gly-Gaba_3,3.171943686776242,5.2793962874655,5.344560710050292,1.6189514782469152,3.6397267519417458,3.9994517261699096,1.6463708412849296,3.426474961183839,2.7305438074014954,0.0,0.1609654547804493,2.0937483916848394,5.095363568451445,1.3915233450420832,1.2021444652040125,6.296252476966988,2.9557432198928573,0.0,6.597992242392847,5.904800661539627,3.415507963148214,0.2438913401910814,1.9922047570600347,0.0,1.2147644152075558,4.030599278918768,2.704969822350195,2.085674663721505,7.035289562354653,2.213104015689785,2.8452060707544877,4.28724370366436,5.4367122124817415,2.148648494381016,3.6726416894945046,4.619097418704276,3.301088143203218,3.860535730749874,5.293414871571428,6.240068948875039
5095 NTS-PARN Neurod2 Gly-Gaba_3,3.819647872867297,5.238020559052127,3.3991779562216906,1.2068514368641916,2.66307074101127,3.3617027728401836,1.5980899825168016,3.160567233310872,2.4805031421795563,0.0,0.22196596711125205,2.28589149695545,6.090567095195828,1.8299433693813918,1.0378978551931717,5.9011529678076355,2.4172965006612652,0.1329720271891685,6.98052302077787,5.0898689337112195,2.4676277385884196,0.5661273002624512,1.1447985855179217,0.0,1.0786017892348707,3.3201400814343938,2.4505625202428156,1.364146968228134,5.900183684861839,1.3154367226452084,2.6292253475093363,3.5068804966145426,4.11154989261723,1.8250896679097084,3.4185441750377867,3.150224752761611,2.563863090534306,2.3780136060475106,5.373226769605473,6.2449268288348785
5096 NTS-PARN Neurod2 Gly-Gaba_3,3.618398977129647,4.827730157402124,3.2487635666065002,1.1487553628642908,2.964561789223317,3.8262187068382008,1.9286540760083144,2.748001870144619,2.2611166814739785,0.0,0.22157756934005224,1.9690334502230868,5.385068941652105,1.3415658822220362,0.742727231443598,5.939930321125502,2.5086545944213867,0.24218773038199778,7.067114246025514,5.520964124229517,1.5337132175316972,0.3429328564847453,1.0701218026407648,0.0,0.6973184735587473,3.7501539487517284,2.629850521516264,1.4193437501285853,6.0791639906636785,1.5872132215607033,2.910541068302112,3.2019099546282477,4.22009210372239,1.4710582829593273,2.8803959910789234,3.286691263820348,3.1028411093722568,2.2764722791950356,5.235730321219798,6.838973398958699
5097 NTS-PARN Neurod2 Gly-Gaba_3,3.3401882545922392,6.009558170072494,4.311296862940634,0.9569460243307134,3.385455946768484,3.3425961566227738,1.6299615265220724,3.4490916036790416,3.2596427420134186,0.0,0.0552965953785886,2.2206365985255085,5.769387645106161,1.8110976347359278,0.9223248830405615,6.071287201296899,3.1813346288537465,0.0,7.30728506272839,5.296004326112809,3.3939588198097805,0.9755138017797983,1.894132060389365,0.0,0.9914461976738387,2.8943017169993412,3.152965017544326,1.6097264956402522,6.8725673972919425,1.3834933234799294,3.104085055730676,3.8366425678294194,5.002033648952361,2.306356414671867,3.1517509798849783,3.7065315297854844,2.1068027557865268,2.9639907242149435,5.2636883592092865,6.596881851073234
5098 NTS-PARN Neurod2 Gly-Gaba_3,2.8144603538513184,4.8943759536743165,3.0302470684051515,0.7292070388793945,2.98789758682251,3.658483037948608,1.4132272624969482,2.242528305053711,1.528154306411743,0.0,0.10406984329223633,1.8702116012573242,5.856691284179687,1.8382132816314698,0.7955114936828613,5.101576042175293,1.9802080917358398,0.0,6.4972191905975345,5.489036684036255,1.2594818878173828,0.42926928520202634,1.1049380111694336,0.0,0.8874403762817383,3.749252281188965,1.8509105396270753,1.9127973747253417,6.304271898269653,0.8944544792175293,2.647123107910156,3.1859937953948974,4.498172550201416,1.1587496757507325,2.8870431709289552,3.0701083850860598,2.2166912746429444,1.9087548637390137,5.198047933578491,6.371897659301758
5099 NTS-PARN Neurod2 Gly-Gaba_3,3.166528814717343,3.0266906587701095,3.8896753035093607,1.0962206438968056,3.585883529562699,3.3567415664070532,1.8071638910393966,3.649599464316117,2.1546191290805212,0.11996363338671233,0.4314461005361457,2.634375860816554,5.815144676911204,2.182338513826069,1.045357854742753,6.112219534422222,2.622650460193032,0.25827166908665705,7.112924814224243,5.400540715769718,1.302158707066586,0.5879383087158203,0.9536796118083753,0.0,0.9297565786462081,4.2436746547096655,1.987753290879099,1.6303709808148836,6.009048838364451,1.2345717078761052,2.2997539043426514,4.091211896193655,4.5970226839969035,2.0354176571494653,3.201585292816162,4.177604976453279,1.8826908312345807,2.5690250396728516,5.448058404420552,6.317223712017662
