supertype,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok
0021 L5 IT CTX Glut_4,2.743432105511477,4.037690448562227,4.0117313307493445,0.9663481566377088,2.394044277862722,2.82567724793998,1.7825646578403784,3.688759782498464,2.3987425201274895,0.006120045420805799,0.29253050242766004,1.9695340833642823,4.257920794706257,0.7250410451139963,1.5685889261595296,5.31181487220952,1.8704560267610042,0.03347035542555552,4.708071307526042,6.069574102349807,2.14495219379349,3.568804392548174,1.4540504898365951,0.0,0.4104543551191216,3.6014449346091917,1.2683853237551608,1.7813674683090732,6.90981265183956,1.9349607151747525,2.2009685311572724,5.695431995752098,3.579147047870433,1.3674033250568962,4.469305308020114,5.798206685063614,2.2812559793156013,3.4209439419700063,5.182912843712174,7.269586915784753
0022 L5 IT CTX Glut_5,3.4231350188332845,4.76251301503763,3.921773821939298,1.5383064185700766,2.471228705867519,3.364830280125626,2.5712662431282727,4.614398480915442,3.2544621204942223,0.013173144135048718,0.4024586010754593,2.915024296636504,6.376608159483933,1.509808662170317,1.5653483922888594,5.24906418934101,2.3853990336743798,0.07381555287818599,5.641945464533519,6.13633425817257,6.883169934129327,1.7826060234046563,1.8956963954902277,0.0,0.7019584683867974,5.2312657448334425,1.7267009205934478,1.8597126767887333,6.469238339400873,2.243350342715659,2.250726139642359,5.097342007140803,4.158096007602971,2.3359790350363507,4.086750769421337,6.064858125283466,2.8923874498382816,3.481878400915037,4.98620961584696,6.835516718151124
0023 L4/5 IT CTX Glut_1,2.539743342775156,7.167497521086783,3.921079271511641,1.0915494387318978,2.756881875232371,3.3869203026361654,2.015782516688494,5.096895203873173,2.3919722361760747,0.005451794075101986,0.19102696589930246,2.270569240403845,5.550969766703822,0.9431337152954639,1.5865015081296527,5.179095487576271,1.9943419701622789,0.03793053849793725,4.689702764474664,6.174280723327664,6.0310773378372415,3.282398156159743,1.5069031589864281,0.0,0.5311689409275759,4.86739504542868,1.3723492530291417,1.6654348653832003,6.667667550875648,2.5007470470145354,2.424384183946445,5.8199684925017126,3.7730259111512865,1.92207540627697,4.453445966374578,6.592381052735885,2.4916140988033355,3.3961158275243135,4.979182571294243,6.919205480495227
0024 L4/5 IT CTX Glut_2,2.295818039932184,6.656686237530256,3.509040363588148,0.9416224382480591,1.948496848890741,3.220541994746858,1.43166098584396,4.0909137894834835,1.8308282111325893,0.004762120501382927,0.06565636149407944,1.581772210928742,4.2881476753377035,0.5137368861177508,1.2690048220901515,5.125301710738205,1.535558417718332,0.026171705606892883,4.148557287024937,5.0304894326275935,2.6050655849529547,1.0951264286639726,1.1620532613967312,0.0,0.42508164808081805,3.3989156062106756,1.140021989376005,1.4012068445339736,6.484531482690301,1.847377973132729,2.1016295478448783,5.644854205222941,3.3536598777190236,1.615752419430096,3.7901883343208285,7.166750335896389,2.2180906924762067,2.186225547818503,4.539683734119995,6.364308649879338
0025 L4/5 IT CTX Glut_3,2.8419454972924387,5.264385545018098,4.198378305249906,1.2023299608859548,2.605839218789408,3.333155861397381,2.1063313216844546,4.307223466560803,2.6054102096048926,0.007352789893147079,0.3643476000105189,2.2269490254762307,5.114213183674588,0.9610667872079474,1.6478441605254266,5.407988759759501,2.0554542626421224,0.047978847914190624,4.947219720037925,6.326788090123721,4.327659608030611,3.1368831393258785,1.6550589014497352,0.0,0.5029437033676663,4.175195043458366,1.4702430986675503,1.9040680507371925,6.870593868800386,2.350955456353079,2.357547029375461,5.784524451735561,3.7306037371915948,1.8785625894661249,4.670452303437855,6.299254445921586,2.777289646656723,3.7029756184695284,5.1168699095504335,7.241656364432467
0026 L4/5 IT CTX Glut_4,2.672980732952188,6.628164374329295,3.496032979424821,1.3079916167558951,2.078218580399568,3.4871165863549978,1.8996204473021923,4.645019069615928,2.195335089426481,0.00860734469391962,0.19290277634181177,2.483842520217955,5.374156004420397,0.9122941008333914,1.4421555093335205,4.697321019862987,1.6957485536038142,0.05407649002853066,4.882792262416702,6.149920076563141,6.0767815505814005,1.9705330967187273,1.4319338248595619,0.0,0.556904163320219,4.405757521791953,1.2025499782042302,1.6342005801261639,6.119205699263832,2.0444044888434143,2.1471513001281313,5.105269396604305,3.45960146695763,2.0746321151924736,4.335751164936476,6.407973994702795,2.2627692439105282,2.9039910202402943,4.792804913556451,6.694272789568058
0027 L4/5 IT CTX Glut_5,2.524448607770519,6.090415381183926,3.47748998211166,0.9508245670751205,1.877663868105774,3.372542809136297,1.423923360502865,4.048332260288412,1.6592937773166943,0.0073423002126448,0.09372421369818953,1.8350349342114494,4.13838874207725,0.5062933056919954,1.1932797144247944,4.840404395661032,1.516807362853406,0.037460158468961294,4.500637719190553,5.292404926100262,4.406539524719823,1.2187569042984594,1.15931538770646,0.0,0.47541561656286613,3.6577460276864016,1.1459729686440547,1.2617984558966202,6.061068448817991,1.6533256115605144,1.9443324758938052,5.098470180347076,3.0923790425436626,1.5228874996315183,4.019024452797782,6.8549566192060745,1.9862653934942405,2.2029555213520453,4.5603786992992585,6.590548595880191
0028 L4/5 IT CTX Glut_6,2.0915388048722545,4.883023413027692,3.2822886274710403,0.8133743834214144,1.8120942172955266,3.0059509033682694,1.296840701691868,3.938608968352709,1.6616964229092548,0.005712078065865164,0.059895072178612424,1.5571309394914892,3.6428020149811946,0.4757299387787132,1.2163673720766979,4.437018540834691,1.438987781630903,0.031955513908163084,3.9110500979193525,4.470112092108584,3.8999659823450297,1.551128290894152,1.0353137413366085,0.0,0.3981958053349397,3.02326369352983,1.0816068008550748,1.1967040589465985,6.014406666568584,1.6919206908461697,2.0772292176515705,5.162851647437658,2.9088214606463336,1.3286890678211902,3.69173737753252,6.725943856781085,1.75935839505481,2.086300640128965,4.310086100379277,6.426273433099824
0029 L2/3 IT CTX Glut_1,3.216512642599989,2.803273361838549,3.209187829956427,1.6915505160674371,1.8033846339466286,3.2783662898320447,1.8722264493200889,4.095852132933641,2.035999061343176,0.015094315619485566,0.2481517431707648,2.668279097726962,6.823362782295976,1.1239811795324084,1.4378009218303702,5.44445072746675,2.0269416734131314,0.0834609494363778,5.760045351226118,5.276824476260414,4.207074091951387,1.6780709541582868,1.5205694217735544,0.0,0.8626956078975687,5.46042490475017,1.3439180549578653,1.5819301944709818,6.2505947107498026,1.933510704474999,2.4059272514344645,4.721576573227957,3.742685966974638,2.5820573296258296,3.7345681251507186,5.628345390966858,2.090402555006993,2.2605529697396403,4.886561708448586,6.236999739794823
0030 L2/3 IT CTX Glut_2,2.6123952896860225,4.410613944203334,3.54976499579055,1.413197152905752,2.2404434848519994,3.139610044837661,1.9312323199312353,5.074984985832243,1.9509334508163592,0.006886037478812495,0.1820508719380298,2.5098335147112083,6.649243722203581,0.8577668130727503,1.4885699587959524,5.359525779812625,2.2140559682713112,0.055784538554145696,5.333649664922816,5.548815294617098,3.478159775436852,2.3140077633633065,1.6123566456554745,0.0,0.7027476993791987,5.633737783980918,1.3257948197821805,1.607189788185176,6.787051483520445,2.241437623346135,2.6597950288984675,5.6023739879142065,3.7930115480151514,2.1492457478005926,3.9744066736371257,6.515776578435421,2.1663832780409376,2.7125413431263357,4.955352720215872,6.673451795364698
0031 L2/3 IT CTX Glut_3,3.035349056204941,4.27684071876623,2.9601418245269793,1.7585457422737143,1.6089122276702377,3.029748867214614,1.8696149711951748,4.356314027243547,1.8479652391777777,0.007444419068390318,0.24290895343635635,2.5500997638022005,6.775191332715753,1.166301290747285,1.3930668741487544,4.909304892307246,1.7262365593729783,0.07895504536975254,5.61182402415468,5.312762930033515,3.100767256572062,1.9484177202230202,1.4980790590734643,0.0,0.8097868784162526,5.1269108527539,1.2350032884540814,1.7989304833306443,6.248895388496016,1.937299655085303,2.3095736641012357,4.655266431359017,3.6567898203861864,2.6264365761482007,3.320252046857237,5.039891482300047,1.8843966320010093,2.3015211313731556,4.781574874105358,5.986394816248069
0032 L2/3 IT CTX Glut_4,2.226507342060407,3.7966107614040374,3.3065664123296736,1.4427196669975917,1.953468717455864,3.0301740786631903,1.976358449962404,4.572524701767498,1.7687684200604756,0.004281141440073649,0.13528614042864906,2.4321550348334844,7.2702064834435784,0.5991679580476549,1.4371715502341589,5.044430180046294,1.98629878838857,0.050222650898827444,4.983402400347922,4.94108520731661,3.0373741547796462,1.7687662117746141,1.2820604971117444,0.0,0.5383970344331529,5.348923692146937,1.0829578789737488,1.4897085987859302,6.626380610518986,2.0517249293459785,2.362215536620882,5.42841475809945,3.624785681022538,1.8304501598940954,4.162726741207971,5.788230577018526,1.559070210642285,2.6603911362753974,5.1750693060424595,6.87449696720971
0033 L2/3 IT ENT Glut_1,2.642298435595882,6.1432684871946694,4.108200760416291,1.6017760153088412,2.6469284353850897,3.1329055375737167,2.4062837300803497,5.029238643235111,2.762947148043344,0.030757048755907113,0.1282700837071443,2.8593135729856543,6.983593998366452,1.4992530019215384,1.7972364273320904,5.465736963640643,2.2444664908887058,0.050288429252912305,5.642780356264004,5.778406323424846,5.721973054862371,4.400475157509408,1.6390737250183434,0.0,0.5335318047418514,6.366443013117073,1.5778990832542437,2.2819673108357112,6.507696081621083,3.3110016317345528,2.606966180742659,5.315410518205744,4.759102163175329,3.1010617270113596,4.554641787504765,6.823981913903569,3.1122389030603377,3.321944280988533,5.289644822053858,6.688762868891504
0034 L2/3 IT ENT Glut_2,2.085563991967305,5.598027147817281,4.435374488180835,1.4576617239804521,2.9801045039509515,2.9513697654490656,2.5273271997310824,5.0263636112213135,2.755093757054547,0.06330224107649805,0.2063952348524098,2.9172183988276035,7.2345228784354125,1.3024814880472408,1.7323572396130815,5.234768953940059,2.579789470855413,0.06422109141360804,5.06626552384665,5.643246892418102,6.560955020902338,4.028372004180802,1.7724406482441046,0.0,0.5044101892387619,6.583822331307392,1.732837681131605,1.9091685302813663,6.511280035587161,3.343486812043135,2.7738677990078653,5.388357986754138,5.285702732363695,2.8030024598982815,4.919527894354857,6.512345072854198,3.1300483116101447,3.760893409852343,5.226985047375633,6.766630571929191
0035 L2/3 IT ENT Glut_3,2.800742431832341,5.418993255485411,3.9193359888444363,1.8016934325962044,2.3954069735176438,3.054093257683655,2.268111836735703,4.775605583360745,2.5241655339164417,0.04172821463829074,0.22259557940623106,2.776372208914174,7.452810973200252,1.6738000542550489,1.7229083582587896,5.401231116723958,2.36236373813057,0.08869828883489225,6.007417502684418,5.577235867489361,5.603575914520306,3.534164641938476,1.7124111933532702,0.0,0.7331514622696219,6.180476898160149,1.6926604309806628,2.0739839954436605,6.530857606985185,2.9873480371302374,2.4670847451965185,5.185766392656122,4.967014848549091,3.3601272488281952,4.178909741799068,5.760617972929864,2.7636509081286125,3.0954840914458686,5.071217779024439,6.543599521212772
0036 L2/3 IT ENT Glut_4,1.6187987403375232,3.944345392383652,3.441817085311553,0.9728124147293082,1.7509588765854025,2.4822656074113048,1.4243724578559505,3.3392548970093756,1.8785199509822186,0.03198530995778795,0.10530626700834664,2.1231303317426247,5.861037558651683,0.8771453112346316,1.124843741931248,4.45219383082947,1.415895423076365,0.02441052344109166,4.456958189895415,4.799342794612734,4.417663977636345,2.730215856727163,1.0904641672825115,0.0,0.46919457881045257,5.215814249416134,1.2640753625953431,1.7315620864840644,5.825734341367561,2.3693954993410307,2.421686400763991,4.800775329495284,3.951274661067428,1.6528168080007257,4.447918476249216,5.876954311672928,2.3855685579947763,2.4824886428020854,4.56185255241858,7.197328264026692
0037 L2/3 IT ENT Glut_5,2.338674575718796,5.379035847757451,4.387472001762916,1.3442804020443826,2.8184003005511715,3.1543511784006313,2.276624919324569,4.78537363559636,2.497709954358032,0.06480215284172189,0.1734863591723674,2.931102992042518,6.895693705797129,1.2270536778648147,1.6552585362382641,5.315450511623508,2.2066407737217157,0.06484503138759078,5.426533165492803,5.711910341440844,5.7917109662507205,4.785283038346058,1.690551546674315,0.0,0.6693981175748425,6.377522561266612,1.693127070848681,2.0553387763763635,6.462999304861777,3.207833232053854,2.7579412469040787,5.46375093347476,4.624172222758398,2.6884575241363415,4.804459402793775,6.320001470999065,3.0991202121307784,3.492845831340975,5.138630704394478,7.035320913185053
0038 L2/3 IT ENT Glut_6,2.5466849418806348,5.217253311787604,3.9304793821004447,1.3131848585086219,2.47930390675187,2.9826733967196297,2.190701101588899,4.907982342808204,2.598823140455483,0.03943042623375985,0.16689253284117875,2.400148981562583,6.8487906086077475,1.5480985220889862,1.8172661786885114,5.036035536199523,2.247646105276791,0.0744133317381872,4.894845168218096,5.687149648331937,6.241807041462119,3.308353292574665,1.679803145932594,0.0,0.5582202691960918,5.910966438644118,1.5643805907712607,1.8843689922571942,6.773541928351116,3.0415406650235117,2.4689709950202836,5.474240717294999,4.96995163166561,2.317500784850653,4.445700196226649,6.229394673034311,2.8055834070909036,3.215768796857941,4.941875218838359,6.626662808701032
0039 L2/3 IT PIR-ENTl Glut_1,2.3559501758584025,4.519402097469643,3.0760543099229936,1.4370268994393978,1.7629813390520428,2.683634704345198,2.1596393379609053,4.236643130264031,2.110133666753826,0.006097045711580795,0.253370242612036,2.107946474376066,6.2277153263538105,1.1071997711266255,1.4896275460849397,5.186880763910844,1.9242327709170406,0.06574102702328968,4.943807262015057,5.327512978491921,4.2197710765497405,1.5069403362113218,1.3704184214708401,0.0,0.6531283437923097,5.2675954504410845,1.2826507466500243,1.8306778896509293,7.033880702822498,2.4823821937981347,2.4103599608083406,5.181414559714656,3.9890107275214715,2.790902563587297,3.9857779929925896,5.462504209989636,1.8778584157885017,2.8022926546394333,4.196370704432905,6.349983469903215
0040 L2/3 IT PIR-ENTl Glut_2,1.7270726657982691,3.568066776086211,2.7434143917223266,0.7935422506040826,1.5126927928263143,2.2253983448111145,1.5772082685164528,3.324340344918524,1.8221139792015433,0.0020146356480689348,0.2203025664013203,1.3723138930847232,4.553823907032641,0.7567421123408361,1.1090726656119763,4.063057754545367,1.5199907388738012,0.21831564693141745,3.65736481072512,4.39678617481135,4.73127186664058,1.136575789124804,0.8994619346244697,0.0,0.3944494966312446,3.6383665483450662,0.9833686518353585,1.2894116581996746,7.0061393717539495,1.8591153539118674,1.8087675234739922,4.65388701788105,3.7254382597307947,1.6175781835026897,3.7440177323305264,6.14784741045769,1.55349006589968,2.387767699898066,3.381141658855167,6.6127144989507975
0041 L2/3 IT PIR-ENTl Glut_3,2.1435017216244767,4.7365250269202,3.660260267743406,1.1425983455982813,2.4203944366184538,2.4676100517350767,2.179580174525231,4.6697364240917425,2.204752810748227,0.003318380878632327,0.2311017989851167,1.913024788814202,6.055170344170448,0.940576138788873,1.5143393574513062,4.869745445506074,2.300619482504447,0.04354003776856346,4.523046256286813,5.423886110755204,4.498560718743198,1.894724379168152,1.3042604100991444,0.0,0.5266864567440154,4.835655935002575,1.299699086479655,1.5788488640059255,7.326499665031559,2.6932223953004732,2.6139667291696074,5.539788247362546,4.475709130834515,2.1325938445388424,4.581521631951922,6.47467578753323,1.9801651776032798,3.0726942975249503,4.21656982364033,6.810792606540212
0042 L2/3 IT PIR-ENTl Glut_4,1.7479774930764762,4.033740948477335,3.406290068439523,0.8252380650246428,2.300036309017992,2.3181632296701773,1.9830151360237882,3.8044792106672802,2.458972261379777,0.018249267474756747,0.29376238107827274,1.6301159277622201,4.512583454167705,1.0931252670229685,1.4045863157828309,4.678191911670524,1.9049981690445927,0.06411208015822663,3.235041807841028,5.404871467396443,6.455502712806894,2.0739761794044136,1.170063848752444,0.0,0.3221166629113818,4.550739485868558,1.2314276601519236,1.5270267276915757,7.12298208097702,2.3740009928070833,2.0139822545842896,5.113535045657652,4.125280228671455,1.2966701596336574,4.307870788728979,6.815002455626685,2.3562137529007585,3.1957032688395492,4.122041364265087,6.968134244132173
0043 L2/3 IT PIR-ENTl Glut_5,2.427332676286034,4.11390691981327,3.36001539573395,1.18953167963371,1.8969866183164308,2.755778688892758,2.0591842087624457,3.3713028562440575,2.5499232375650385,0.04051141830371152,0.3585142557569545,2.0537662346014303,6.006274201601244,1.526365050308996,1.2486209126113417,5.221428466357773,2.0876903911288696,0.09448789578261707,4.920432464681941,5.173846337435057,4.18396038460217,2.4857263393539317,1.3309495237519702,0.0,0.5728117762137946,5.003725416654591,1.4177695172582028,1.7912171007060318,6.39093294303766,2.5734684450163257,1.8640394102183464,4.824442452949872,4.220771876456355,2.8683615422649065,3.733132554472779,5.453593622294547,2.332632234628252,3.30739013868556,4.408983785757344,6.180797249864903
0044 L2/3 IT PIR-ENTl Glut_6,2.3433487575241454,4.88939314402002,2.997055628609047,1.8617951200793301,1.8739817860057053,2.662825724137955,2.4324293325984785,4.629886176032717,2.1510368624516323,0.0,0.2289817223797198,2.3347354899016715,6.976298289286385,1.1584696052143875,1.559636884943532,5.386044500995713,2.448032366734948,0.07875402775467337,5.259195387942119,5.485057425099143,5.081842670162905,2.3013755866940424,1.6638353382289042,0.0,0.5350648733965612,5.704223377769854,1.2329236108017305,2.041643606280186,6.893011136488481,2.5471840132050882,2.5919721812562195,5.540482302629516,4.162777678269995,3.060287406564495,4.035988712984171,5.502303083492188,2.113982284795049,3.3173402803510244,4.52907858269465,6.133770524982005
0045 L2/3 IT PIR-ENTl Glut_7,2.066807836187574,3.2869192682850037,3.2825091226282446,1.1046484846452334,1.9734647839911201,2.5040355220886292,1.4630784967083315,2.878542640164121,1.9954125962820233,0.009678291190200517,0.2224763238314286,1.599375042552295,4.773778655788517,0.9733626006145409,1.258197942374614,5.01142713776278,1.7574220074642417,0.11000169998660159,4.6069699650707445,4.81959433231539,2.823988731685925,0.8779607291847817,1.100249634144802,0.0,0.36454215930564465,4.143216059533199,1.3385019078203533,1.6249577954038406,6.21340800294111,2.0017592669386124,1.816774600674196,4.756426929392008,3.7596961757511766,1.9449259015937574,3.732776223242618,6.1499788737991485,2.087929668631186,2.455300070037023,4.318309668381115,6.293347657792838
0046 IT AON-TT-DP Glut_1,2.5024437118229512,3.986566996616525,3.4019185633730973,1.2415146240075992,1.9995143932188357,2.425781159645256,2.0515004747116103,3.9079035021391015,2.1087629731362783,0.007391249122552231,0.34821445271109525,2.0463598615921006,5.349991523966772,1.1050567652753722,1.3127748668193817,5.05433865849837,2.3012455880852554,0.03923833301758176,4.9179983002136956,5.025300172634765,3.1440885455048124,2.023174055473543,1.2631932984076624,0.0,0.582127696791723,4.17166364787956,1.1959846248264447,1.5279055260937964,6.724562534068583,2.462898532619746,2.3717060984234086,5.122887166671113,3.9484081943338416,2.6378439730658547,3.5208446912125226,5.536880792450989,1.8940745024504173,2.697507634337715,3.9844203686124446,6.226290756211264
0047 IT AON-TT-DP Glut_2,2.0996685915270685,5.044002764784243,3.4537089328435178,1.3421238472749004,1.8521656415783279,2.2544823479970115,1.8883582179193459,3.2658055307257396,2.1576644402039498,0.0060075958575538276,0.3917186400971998,2.2662506726977307,5.259533174845188,1.0344583228420503,1.2430960867975107,4.627878650721856,1.686190094369106,0.03681663275277449,4.7866939554106525,4.505037142052181,2.7918443464928804,2.1620945727898615,1.2364659244137244,0.0,0.46622505791294216,2.970142665949946,1.0872574075277153,1.6382835444278063,6.174166502421694,1.9300723394600807,2.780163116860926,4.850172601707482,3.569702649769016,2.597901771122891,3.4559064623721607,6.00687482958623,1.7996007008818333,2.8233280966592424,3.816112536860667,6.20604063914898
0048 IT AON-TT-DP Glut_3,1.9355951877223287,3.377093240534624,3.3255425586222107,0.9890560259265959,1.6878715059226583,2.0210888732563363,1.4265816414991517,2.7436039715351357,1.367508096007344,0.0,0.26978332271396555,1.6136678401205606,3.9657013896117017,0.7435707135633989,1.172665277319642,3.823334925451249,1.4162833457456487,0.045972808849848924,4.142680189527314,4.212163092424877,1.3187847476767895,0.324353659339833,1.0321847808024727,0.0,0.4269678177131007,2.3996493237893035,1.316244366624886,1.6672733738878305,6.306915091870347,1.5551085802454934,2.5144000736523573,4.225507056526256,3.1249767971636735,2.3391195621610064,3.921600637764766,7.196536278350973,1.4927323169469087,2.5985350704492074,3.8338874680868886,6.91577809223187
0049 IT AON-TT-DP Glut_4,1.917454544978794,4.926316398646331,3.861243225629313,0.9481121700546569,2.359612687551294,1.8841921289379044,2.0457373723512133,3.683156205203645,2.248038182139167,0.009239135832838623,0.4209313104760593,1.681778180116863,4.252040420194122,0.8298540314421412,1.2504371970451713,4.393417128861218,2.164715278431936,0.049134026908997014,4.108089250865929,4.56629840762629,2.8721192097464816,2.11510846947123,1.2036660936449917,0.0,0.4410540864646779,2.087551166556474,1.1429510686209206,1.2710661904966518,6.827521926865183,2.2084488795212467,2.3172439239541154,5.315669560478372,3.8169167171936427,1.4950753843164168,3.7778657283550205,6.785476418435765,1.9939271184826939,3.149281748457451,4.07870502968055,6.944925758420617
0050 IT AON-TT-DP Glut_5,1.5769315473827314,4.295251675402676,3.5735789979828727,1.0850519474494604,1.7554237930862993,2.0202694802519714,1.612873277693619,3.3295017547519117,1.5824818287072357,0.002806757497198788,0.2632940905035278,1.8346495944187966,5.16043044867339,0.7911510007322571,1.1959733657042186,3.8370287546405084,1.453693431218465,0.03108077985269052,4.048175180694203,3.9854654614130656,0.7720923572705116,1.9644946068304556,1.0756369787822535,0.0,0.39193975347059745,2.3927109857253086,1.0385070154696334,1.5038070651484123,6.51316692540675,1.9633714859132414,2.455257210878678,4.900110310566278,3.2584727925135764,2.6397219080247996,3.9742812666039407,7.210236827473581,1.4383209908891608,2.745332608929387,3.7986531212006085,6.33053642914619
0051 L2 IT ENT-po Glut_1,2.03347110748291,5.597330309322902,5.308351670673916,1.4622621849605015,4.1604934508459905,3.0120471027919224,3.2460578564235143,5.472652008874076,3.429163588115147,0.0308414922441755,0.36355744293757847,2.9140321833746774,4.428254571642195,1.5496211658205306,2.467819504056658,6.451015744890485,3.7715417323793683,0.03154444422040667,4.862275272096906,6.037807250704084,6.00970537185669,6.036114181791033,2.6636742537362235,0.0,0.6954528324944632,5.602372104781015,2.1817635222843714,1.846224524634225,7.671052127565656,3.676919550895691,3.759579142842974,6.418144110270909,5.107293248176575,2.352296596254621,5.304277832848685,6.223545882361276,3.983446840558733,5.038955782481603,5.558099756922041,7.284309216908047
0052 L2 IT ENT-po Glut_2,2.2176843739805685,5.1548892060114495,3.9325221774558865,1.1858475376521387,2.267223504762496,2.6945060928983073,2.085792958255737,3.6441231374779055,2.281431687935706,0.07180040473899534,0.171781720653657,2.6681556526211,5.07289674445506,1.2807143258471643,1.7800502659332367,5.582328873295938,2.4424291640039413,0.033357641629634366,5.072694951968808,5.440747574933114,3.6590659865929234,3.7158063332880698,1.5444771161963862,0.0,0.5067288808284267,4.913629572958715,1.5894323551366407,1.7057600629425818,6.384932299775462,2.8445945016799437,2.224308659232432,4.910393649531949,4.6206274554133415,3.1249829509085223,4.403207849591009,5.291267295277888,3.2195157144338853,3.1739242336442395,4.770239444269288,6.553891526595239
0053 L2 IT ENT-po Glut_3,1.9709982144712197,3.921613499612519,3.5314120466058903,1.31271229416433,1.9698803694561275,2.4303374434962417,2.0525766324515295,3.979005223572856,1.998615532210379,0.010836676395300664,0.2519086606574781,3.022245348824395,6.508036415023033,1.2259770903924498,1.3477200175776627,5.064364905309195,2.0583689757067747,0.08899736982403379,4.687749633885393,5.104260751936171,5.8618470586911595,2.666498990492387,1.2372624623655069,0.0,0.4042344276351158,5.533668236780648,1.515604606782547,1.701689191779705,6.455351337278732,2.8974424949800124,2.5228344026238028,4.9590026320833145,4.783691845999824,2.781038594005084,4.271979703325214,5.388707886801826,2.81493084551108,3.5324448046058117,4.543592348965731,6.629705160314386
0054 L2 IT ENT-po Glut_4,2.05349604407925,5.1674589791525225,3.9358538826583347,1.0715733045681186,2.194114233378618,2.740011757430254,2.0042047486563193,3.2078154714080696,2.2706509351602646,0.04615739787652905,0.11264079499512863,1.9037724748038327,3.53090729097919,1.3185438144379398,1.5026122937562572,5.604222489603714,2.1847197750257052,0.03226523011140665,4.393674866043442,5.010383873236135,4.433893041171425,3.9661793420196028,1.5021933966546246,0.0,0.6234328534811272,3.834139237253182,1.554145862791841,1.6079704558459846,6.754031481178418,3.0075082630797,2.347451834609691,4.892242956748926,4.349330862256761,2.6382943186839123,4.386737757464687,5.493447378094208,3.435662458845812,3.1738663125817124,4.809612539278101,6.665340158986611
0055 MEA Slc17a7 Glut_1,3.343960644878296,3.7983026982231913,3.697613276346393,2.0100428915814144,2.4541858589671155,3.090583869853292,2.3250936672393347,4.367795643095153,1.7247545828037718,0.015476371701909693,0.44224632045401613,3.3067886853964508,7.076539613221451,2.557651784275118,1.6514921221724312,6.0145311830671675,3.152481693545319,0.3262714475557949,5.585437315032847,5.812320261106965,1.9055688042227954,4.062359724870264,2.1615747212046417,0.0,0.7473999493249434,5.807834544190605,1.863307813517955,2.1814778429807657,6.426157942573449,2.3979249184961478,2.5318936315469758,4.694325198828625,4.772649085060667,3.34325699419826,3.6078365324171426,4.370491235076174,2.826497691331867,3.2842229622723207,4.856867036591138,5.543680002061482
0056 MEA Slc17a7 Glut_2,2.821885678231602,5.350044122771028,2.8632722692408783,1.178136510929841,1.740031385408714,2.4017661684420646,1.4199763899264128,3.086156890729362,1.7925057917108032,0.0013996310204080066,0.08619495451303659,1.8035879093406955,5.585737444319815,1.4457109372799013,1.0344847170485802,4.699848956999181,1.5788048180785372,0.0594095126311897,5.202010987657062,4.890215811652501,3.5808512316331664,1.301448112959284,0.991234458206715,0.0,0.436661500959472,4.231599466573159,1.166017460047237,1.3832234763890496,5.481894621015867,1.5038173571616078,1.676166018078423,3.851013046488398,3.680922806963818,1.919291171865904,2.7012264658135408,4.645087144855336,1.7069771228542021,2.2881812820481513,4.3186975070482925,5.351778938172455
0057 MEA Slc17a7 Glut_3,2.8120395016390334,5.562288221961788,3.2552477667145947,1.5515122068857052,2.0599955939941244,2.735739523789417,1.971421466502207,4.782502311907049,2.0021690628953523,0.00377739137366589,0.28636207861732393,2.6498531400203196,6.481887695247361,1.63876664256846,1.4353035085356478,5.1289360296764395,2.512476778272122,0.2436744486763994,4.955043730448252,5.638178578690251,5.155112250637473,2.431527510460311,1.8959274080799635,0.0,0.6514324992418035,5.826589442749797,1.4820816195634539,1.6946919248732584,6.323207709043741,2.2460132290866612,2.3112326489568646,4.743531348801982,4.654506905229013,2.5029426226620997,3.4186117549843313,4.335459776151142,2.31846308854499,2.851028035837151,4.540765549800693,5.740305097278688
0058 COAp Grxcr2 Glut_1,2.8713271540980183,5.2525696983104595,2.679069816702433,2.054637073327275,1.3891660050921786,2.8789379781708058,2.010729552770347,4.266673751155916,2.0805622743541714,0.0,0.174903684631055,2.2426236405410034,7.018355729586162,1.4413028569874187,1.4178316994345281,4.856225490154343,2.1549775544310408,0.19295059252325722,5.371166458312802,4.977797062997727,2.682078691597284,2.1115182221403512,1.6895699210029742,0.0,0.6525070108116037,5.472435164264523,1.2075598765791449,2.399235838895896,6.528866007937071,1.9874432542164011,2.0469686509010163,4.947922507887211,3.765175988181529,2.8577637822085498,3.2918269370261126,4.5797724316404915,1.787288824162903,2.838193526346993,4.540415307804098,5.548015710469839
